Hospital,DOS (No Time),Median Decision to Departure,Total Admitted Pts,2-4 Hours,4-6 Hours,6-8 Hours,8-10 Hours,10-12 Hours,12-24 Hours,24-36 Hours,36-48 Hours,> 48 Hours
E,5/12/2022,232,58,19,10,5,3,,5,2,,
E,5/13/2022,136,46,17,6,3,1,,1,,,
E,5/14/2022,167.5,45,16,3,3,5,1,1,,,
E,5/15/2022,187.5,50,23,6,4,3,1,1,,,
E,5/16/2022,213,60,19,17,2,1,4,,,,
E,5/17/2022,165,52,17,5,4,3,2,2,,1,
E,5/18/2022,254,50,12,16,3,2,1,3,,,
E,5/19/2022,201,44,16,8,5,,1,,,,
E,5/20/2022,160,41,18,6,1,,1,,,,
E,5/21/2022,126,40,21,1,,,,,,,
E,5/22/2022,123,48,21,,,,,,,,
E,5/23/2022,211.5,56,19,13,2,1,,2,,,
E,5/24/2022,166,54,26,10,4,2,,,,,
E,5/25/2022,142,48,20,5,1,,,,,,
E,5/26/2022,143,54,23,9,1,1,,,,,
E,5/27/2022,122,41,13,3,3,,,1,,,
E,5/28/2022,154,46,21,2,2,,2,,1,,
E,5/29/2022,190,53,26,9,6,1,,,,,
E,5/30/2022,155,60,21,6,5,3,,2,,,
E,5/31/2022,459,58,10,7,3,1,5,19,1,,
E,6/1/2022,324.5,53,13,8,6,2,2,13,,,
E,6/2/2022,593,52,7,6,1,6,5,20,1,,
E,6/3/2022,189.5,48,24,10,1,1,,3,,,
E,6/4/2022,219,41,17,13,2,,1,,,,
E,6/5/2022,118,48,17,3,1,,,,,,
E,6/6/2022,208,54,18,14,4,2,,,,,
E,6/7/2022,335.5,66,14,10,5,4,3,16,1,,
E,6/8/2022,205,53,24,6,4,3,2,4,,,
E,6/9/2022,282,57,14,14,6,6,2,4,,,
E,6/10/2022,213,45,17,7,6,1,,3,,,
E,6/11/2022,250,54,14,11,3,3,1,8,,,
E,6/12/2022,546,47,2,10,4,3,4,14,1,,
E,6/13/2022,250,44,9,11,6,2,1,2,,,
E,6/14/2022,222,65,26,12,7,2,2,3,,,
E,6/15/2022,182.5,58,20,11,6,,,,,,
E,6/16/2022,163.5,46,18,6,1,1,1,1,,,
E,6/17/2022,226,52,23,17,4,1,,,,,
E,6/18/2022,189,46,15,8,6,2,1,1,,,
E,6/19/2022,143,43,18,3,2,1,,,,,
E,6/20/2022,191,62,20,13,7,,1,4,,,
E,6/21/2022,208,54,26,12,2,3,1,2,,,
E,6/22/2022,240,54,18,7,7,5,3,4,,,
E,6/23/2022,178,59,24,8,7,3,1,,,,
E,6/24/2022,330,51,9,10,4,2,,14,,,
E,6/25/2022,221.5,42,13,8,5,2,,4,,,
E,6/26/2022,256,41,7,7,2,1,,10,1,,
E,6/27/2022,173,49,12,9,3,2,,1,,,
E,6/28/2022,164,49,23,7,1,,2,,,,
E,6/29/2022,160,50,21,11,,1,,1,,,
E,6/30/2022,277,56,16,15,3,5,4,3,,,
E,7/1/2022,369.5,50,12,9,5,4,4,10,,,
E,7/2/2022,182,35,14,7,3,,1,2,,,
E,7/3/2022,129.5,55,25,3,4,1,1,1,,,
E,7/4/2022,165,52,22,10,1,2,1,4,,,
E,7/5/2022,334.5,65,12,14,13,3,4,7,,,
E,7/6/2022,186.5,44,13,6,2,1,,5,1,,
E,7/7/2022,420.5,56,12,7,7,9,6,6,1,,
E,7/8/2022,248,49,15,12,3,1,,7,,,
E,7/9/2022,352,53,9,15,5,5,6,7,,1,
E,7/10/2022,289,47,14,10,7,2,2,5,,,
E,7/11/2022,361.5,47,10,8,9,4,4,6,,,
E,7/12/2022,197,48,20,7,2,,2,7,,,
E,7/13/2022,230,48,15,10,1,6,1,2,,,
E,7/14/2022,202,54,27,7,6,3,,,,,
E,7/15/2022,168,65,31,2,5,6,2,,,,
E,7/16/2022,180,52,25,10,1,,,,,,
E,7/17/2022,164,48,24,8,,,,1,,,
E,7/18/2022,225,57,24,10,6,4,2,3,,,
E,7/19/2022,253,58,22,13,5,3,2,5,,,
E,7/20/2022,234.5,64,21,10,2,3,1,12,,,
E,7/21/2022,229,66,18,11,1,3,5,11,,,
E,7/22/2022,230,50,16,11,5,2,,4,,,
E,7/23/2022,157.5,35,11,6,3,1,,,,,
E,7/24/2022,153.5,47,21,9,1,,,,,,
E,7/25/2022,238.5,51,12,7,3,4,3,5,1,,
E,7/26/2022,248,55,15,17,7,3,,3,,,
E,7/27/2022,174.5,38,16,4,1,3,,1,,,
E,7/28/2022,154,46,13,7,6,1,,,,,
E,7/29/2022,201.5,56,19,6,7,,3,4,,,
E,7/30/2022,213,52,19,13,3,3,1,1,,,
E,7/31/2022,139,53,15,8,7,1,,,,,
E,8/1/2022,229,55,20,10,7,4,,4,,,
E,8/2/2022,480,49,5,6,9,13,2,9,,,
E,8/3/2022,230.5,49,18,5,4,3,1,6,,,
E,8/4/2022,155.5,53,21,6,4,1,,1,,,
E,8/5/2022,194,48,17,8,4,3,2,,,,
E,8/6/2022,253,44,13,7,6,2,2,6,,,
E,8/7/2022,224,44,18,5,3,,3,8,1,,
E,8/8/2022,342,62,15,12,9,1,5,13,,,
E,8/9/2022,315,51,11,12,7,3,4,5,,,
E,8/10/2022,287.5,50,8,12,7,2,1,7,,,
E,8/11/2022,170.5,49,21,6,6,1,,,,,
E,8/12/2022,169.5,52,23,7,5,,1,1,,,
E,8/13/2022,150,54,23,7,1,1,1,,,,
E,8/14/2022,230,39,15,9,4,2,1,1,,,
E,8/15/2022,201,60,23,13,6,3,2,1,,,
E,8/16/2022,357,54,13,9,13,2,2,9,,,
E,8/17/2022,194.5,45,17,6,6,1,2,,,,
E,8/18/2022,198,38,17,10,5,1,,1,,,
E,8/19/2022,167,42,19,7,1,1,,1,,,
E,8/20/2022,138,57,23,6,2,,1,,,,
E,8/21/2022,139,54,22,6,2,1,,4,,,
E,8/22/2022,175,61,25,10,3,3,,,,,
E,8/23/2022,376,57,7,9,8,6,,10,2,,
E,8/24/2022,207,46,13,8,4,3,1,4,,,
E,8/25/2022,273,48,17,8,7,5,3,1,,,
E,8/26/2022,256.5,57,16,11,5,7,1,5,,,
E,8/27/2022,132,37,14,4,2,,,3,,,
E,8/28/2022,339,51,10,11,9,5,3,6,,,
E,8/29/2022,676,47,1,1,6,4,8,19,1,1,
E,8/30/2022,535,43,6,7,3,4,2,16,,,
E,8/31/2022,301,39,7,8,5,3,3,3,,,
E,9/1/2022,273.5,48,14,10,7,5,3,1,,,
E,9/2/2022,229,59,15,12,13,1,,2,,,
E,9/3/2022,178,34,15,4,2,,,1,,,
E,9/4/2022,155,36,15,4,1,,1,,,,
E,9/5/2022,180,53,17,1,,2,3,9,,,
E,9/6/2022,571.5,57,5,7,7,6,2,19,2,,
E,9/7/2022,433,49,5,8,6,5,3,11,,,
E,9/8/2022,279,49,19,9,3,,3,11,,,
E,9/9/2022,321,61,16,8,7,6,2,11,1,,
E,9/10/2022,200.5,58,16,5,6,1,3,9,,,
E,9/11/2022,314,50,8,8,7,6,1,4,,,
E,9/12/2022,275,50,14,9,8,4,2,4,,1,
E,9/13/2022,379,47,9,9,3,9,3,6,,,
E,9/14/2022,227,62,22,10,6,3,2,4,1,,
E,9/15/2022,290,51,9,8,3,6,1,10,,,
E,9/16/2022,259.5,45,11,11,3,5,3,,,,
E,9/17/2022,136,44,13,3,5,1,,,,,
E,9/18/2022,263,36,11,9,1,2,,5,,,
E,9/19/2022,404,65,12,11,6,,4,19,2,,
E,9/20/2022,193.5,42,16,5,6,1,,,,,
E,9/21/2022,344,63,17,12,7,4,7,10,1,,
E,9/22/2022,291,49,14,11,4,4,5,3,1,,
E,9/23/2022,274,48,20,8,5,1,,11,1,,
E,9/24/2022,195,44,21,8,3,,,2,,,
E,9/25/2022,376,48,9,6,9,6,1,8,,,
E,9/26/2022,264,49,12,5,3,5,1,9,1,,
E,9/27/2022,223,51,19,7,2,1,1,11,,,
E,9/28/2022,341,47,6,11,2,4,2,11,1,,
E,9/29/2022,296,50,11,11,9,2,,9,,,
E,9/30/2022,239.5,63,21,13,3,3,3,9,,,
E,10/1/2022,311.5,47,14,7,4,6,4,4,,,
E,10/2/2022,208.5,46,13,4,2,2,2,7,2,,
E,10/3/2022,536,49,8,6,5,5,2,18,1,,
E,10/4/2022,489,54,9,4,4,3,5,17,,,
E,10/5/2022,671,47,3,4,3,8,6,13,4,,
E,10/6/2022,290,53,7,11,7,4,1,4,,,
E,10/7/2022,351,54,10,10,13,2,2,,,,
E,10/8/2022,172,46,18,9,1,3,,,,,
E,10/9/2022,228,53,15,8,3,3,3,6,,,
E,10/10/2022,236,56,19,9,8,3,2,2,,,
E,10/11/2022,259,50,13,10,9,2,1,3,,,
E,10/12/2022,236.5,61,19,11,6,2,1,4,,,
E,10/13/2022,242,48,16,8,8,3,1,1,,,
E,10/14/2022,228,50,15,7,7,3,,1,,,
E,10/15/2022,114.5,44,15,,1,1,1,,,,
E,10/16/2022,144,43,14,4,2,,,,,,
E,10/17/2022,232.5,58,22,12,8,2,2,3,,,
E,10/18/2022,363.5,58,14,10,11,4,2,11,,,
E,10/19/2022,256.5,51,15,16,1,3,2,4,,,
E,10/20/2022,188,59,21,10,4,4,1,1,1,,
E,10/21/2022,225.5,69,18,7,10,3,2,7,,,
E,10/22/2022,411,48,6,9,9,3,2,10,1,,
E,10/23/2022,591,47,5,4,5,5,4,17,1,,
E,10/24/2022,813,62,5,2,6,6,2,24,3,,
E,10/25/2022,980,50,1,4,4,3,2,20,4,,
E,10/26/2022,208.5,50,15,8,4,3,3,1,,,
E,10/27/2022,292,48,10,9,7,2,3,3,,,
E,10/28/2022,195,55,16,8,7,4,1,1,,,
E,10/29/2022,187,38,14,5,3,2,1,,,,
E,10/30/2022,141,48,16,6,3,1,,,1,,
E,10/31/2022,216,43,11,10,3,1,1,,,,
E,11/1/2022,205,50,16,11,5,2,,,,,
E,11/2/2022,176,54,18,7,4,1,2,,,,
E,11/3/2022,198,60,21,11,4,2,1,3,,,
E,11/4/2022,191,50,19,12,4,2,1,,,,
E,11/5/2022,202,46,20,13,1,,1,,,,
E,11/6/2022,125,51,18,6,2,,,,,,
E,11/7/2022,315.5,65,18,10,5,10,4,4,,,
E,11/8/2022,277,51,14,12,6,1,2,9,,,
E,11/9/2022,346,62,15,10,7,4,4,10,,1,
E,11/10/2022,486,59,12,11,2,3,5,18,,1,
E,11/11/2022,197.5,58,18,9,3,3,2,7,,,
E,11/12/2022,148.5,48,16,6,2,2,1,1,,,
E,11/13/2022,210,49,18,10,5,2,2,1,,,
E,11/14/2022,813,59,7,8,2,2,,23,2,,
E,11/15/2022,480,51,7,2,10,5,2,15,1,1,
E,11/16/2022,552,58,5,16,4,7,4,20,1,,
E,11/17/2022,479,48,3,8,11,2,8,12,,,
E,11/18/2022,363,63,12,14,6,7,2,14,3,,
E,11/19/2022,263,40,12,11,3,3,3,2,,,
E,11/20/2022,205.5,35,15,11,1,1,,,,,
E,11/21/2022,382,60,6,17,8,4,2,14,3,,
E,11/22/2022,512,47,5,9,5,4,2,16,2,,
E,11/23/2022,244,54,19,9,7,6,1,2,,,
E,11/24/2022,193,49,18,8,3,2,,,,,
E,11/25/2022,292,72,14,18,11,3,3,,,,
E,11/26/2022,311,54,16,6,8,3,3,10,,,
E,11/27/2022,986,56,4,4,3,1,1,23,5,1,
E,11/28/2022,623,64,7,10,9,3,1,16,14,,
E,11/29/2022,"1,200.50",47,2,3,1,3,2,23,6,2,
E,11/30/2022,491,62,4,7,14,9,4,14,4,2,
E,12/1/2022,"1,178",48,3,5,4,1,1,19,11,,
E,12/2/2022,623,52,4,4,6,8,5,19,3,,
E,12/3/2022,303,43,13,9,6,5,2,2,1,,
E,12/4/2022,335,53,11,10,5,2,,12,1,,
E,12/5/2022,658,47,4,6,6,3,3,18,1,,
E,12/6/2022,808.5,50,4,4,3,5,6,17,8,,
E,12/7/2022,"1,063",56,1,3,8,4,4,26,8,,
E,12/8/2022,689,48,6,3,5,7,3,20,1,1,
E,12/9/2022,589,54,6,9,3,7,,26,,,
E,12/10/2022,864,42,3,1,3,1,3,20,5,1,
E,12/11/2022,"1,002",49,10,3,4,,,22,5,1,
E,12/12/2022,905,58,1,3,2,4,2,28,9,,
E,12/13/2022,"1,147",48,2,1,2,2,,23,14,,
E,12/14/2022,352,50,2,5,3,3,,1,,,
E,12/15/2022,354,48,5,8,9,2,1,1,,,
E,12/16/2022,381,45,3,6,2,7,2,4,,,
E,12/17/2022,246,50,14,6,7,3,3,1,,,
E,12/18/2022,253,38,11,8,4,3,,,,,
E,12/19/2022,249,50,14,9,4,4,,,,,
E,12/20/2022,211,54,17,8,3,2,2,,,,
E,12/21/2022,223,37,8,8,1,2,1,,,,
E,12/22/2022,240.5,41,10,6,6,1,1,,,,
E,12/23/2022,286,44,8,13,4,2,2,1,,,
E,12/24/2022,182,50,23,6,4,1,,,,,
E,12/25/2022,275,49,11,11,5,4,1,,,,
E,12/26/2022,239,54,17,10,6,,,4,,,
E,12/27/2022,390,57,5,7,8,4,,4,,,
E,12/28/2022,281,55,8,9,8,2,2,2,,,
E,12/29/2022,281,45,11,10,5,2,1,,,,
E,12/30/2022,229,50,16,7,4,3,,,,,
E,12/31/2022,210,34,11,5,2,1,1,,,,
